KODE_JAGA_ORG,Index_name,Value24,Value23,Value22,Value21,data.instansi,PROVINSI.CLUSTER_KL,KODE_2
6201,Faktor Koreksi (weighted),5.44,1.57,4.22,2.81,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT,PROVINSI KALIMANTAN TENGAH,Faktor Koreksi (weighted)
6201,Integritas Pelaksanaan SPI,3.79,1.57,3.34,1.18,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT,PROVINSI KALIMANTAN TENGAH,
6201,Internal,72.26,76.96,78.26,75.2,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT,PROVINSI KALIMANTAN TENGAH,Internal
6201,Prevalensi Korupsi,1.66,0.0,0.88,1.63,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT,PROVINSI KALIMANTAN TENGAH,
6201,Agregat,72.18,72.95,74.86,73.61,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT,PROVINSI KALIMANTAN TENGAH,
6202,Agregat (Sebelum Faktor Koreksi),75.48,74.58,75.82,72.32,PEMERINTAH KABUPATEN KOTAWARINGIN TIMUR,PROVINSI KALIMANTAN TENGAH,
6202,Eksper,67.36,65.62,72.07,64.27,PEMERINTAH KABUPATEN KOTAWARINGIN TIMUR,PROVINSI KALIMANTAN TENGAH,Eksper
6202,Eksternal,87.3,82.77,80.8,80.18,PEMERINTAH KABUPATEN KOTAWARINGIN TIMUR,PROVINSI KALIMANTAN TENGAH,Eksternal
6202,Faktor Koreksi (weighted),6.11,2.53,7.43,2.3,PEMERINTAH KABUPATEN KOTAWARINGIN TIMUR,PROVINSI KALIMANTAN TENGAH,Faktor Koreksi (weighted)
6202,Integritas Pelaksanaan SPI,4.58,1.37,3.57,0.96,PEMERINTAH KABUPATEN KOTAWARINGIN TIMUR,PROVINSI KALIMANTAN TENGAH,
6202,Internal,72.55,76.58,74.98,73.58,PEMERINTAH KABUPATEN KOTAWARINGIN TIMUR,PROVINSI KALIMANTAN TENGAH,Internal
6202,Prevalensi Korupsi,1.53,1.16,0.56,1.34,PEMERINTAH KABUPATEN KOTAWARINGIN TIMUR,PROVINSI KALIMANTAN TENGAH,
6202,Agregat,69.37,72.05,68.39,70.02,PEMERINTAH KABUPATEN KOTAWARINGIN TIMUR,PROVINSI KALIMANTAN TENGAH,
6203,Agregat (Sebelum Faktor Koreksi),74.32,71.7,70.55,73.89,PEMERINTAH KABUPATEN KAPUAS,PROVINSI KALIMANTAN TENGAH,
6203,Eksper,63.92,56.68,55.66,68.75,PEMERINTAH KABUPATEN KAPUAS,PROVINSI KALIMANTAN TENGAH,Eksper
6203,Eksternal,88.57,87.13,83.63,83.06,PEMERINTAH KABUPATEN KAPUAS,PROVINSI KALIMANTAN TENGAH,Eksternal
6203,Faktor Koreksi (weighted),7.85,2.72,8.4,11.5,PEMERINTAH KABUPATEN KAPUAS,PROVINSI KALIMANTAN TENGAH,Faktor Koreksi (weighted)
6203,Integritas Pelaksanaan SPI,3.9,1.85,3.27,4.82,PEMERINTAH KABUPATEN KAPUAS,PROVINSI KALIMANTAN TENGAH,
6203,Internal,71.52,73.21,74.42,70.22,PEMERINTAH KABUPATEN KAPUAS,PROVINSI KALIMANTAN TENGAH,Internal
6203,Prevalensi Korupsi,3.94,0.87,1.75,6.68,PEMERINTAH KABUPATEN KAPUAS,PROVINSI KALIMANTAN TENGAH,
6203,Agregat,66.48,68.98,62.14,62.39,PEMERINTAH KABUPATEN KAPUAS,PROVINSI KALIMANTAN TENGAH,
6204,Agregat (Sebelum Faktor Koreksi),74.78,73.68,74.45,68.95,PEMERINTAH KABUPATEN BARITO SELATAN,PROVINSI KALIMANTAN TENGAH,
6204,Eksper,69.66,65.34,65.21,54.27,PEMERINTAH KABUPATEN BARITO SELATAN,PROVINSI KALIMANTAN TENGAH,Eksper
6204,Eksternal,86.31,84.0,84.67,83.72,PEMERINTAH KABUPATEN BARITO SELATAN,PROVINSI KALIMANTAN TENGAH,Eksternal
6204,Faktor Koreksi (weighted),8.77,2.15,8.79,1.52,PEMERINTAH KABUPATEN BARITO SELATAN,PROVINSI KALIMANTAN TENGAH,Faktor Koreksi (weighted)
6204,Integritas Pelaksanaan SPI,1.9,2.15,4.63,1.52,PEMERINTAH KABUPATEN BARITO SELATAN,PROVINSI KALIMANTAN TENGAH,
6204,Internal,68.53,72.63,74.58,70.75,PEMERINTAH KABUPATEN BARITO SELATAN,PROVINSI KALIMANTAN TENGAH,Internal
6204,Prevalensi Korupsi,6.87,0.0,1.12,0.0,PEMERINTAH KABUPATEN BARITO SELATAN,PROVINSI KALIMANTAN TENGAH,
6204,Agregat,66.01,71.53,65.66,67.43,PEMERINTAH KABUPATEN BARITO SELATAN,PROVINSI KALIMANTAN TENGAH,
6205,Agregat (Sebelum Faktor Koreksi),74.97,75.69,76.96,77.87,PEMERINTAH KABUPATEN BARITO UTARA,PROVINSI KALIMANTAN TENGAH,
6205,Eksper,66.99,67.34,75.95,72.75,PEMERINTAH KABUPATEN BARITO UTARA,PROVINSI KALIMANTAN TENGAH,Eksper
6205,Eksternal,87.52,85.2,80.62,85.92,PEMERINTAH KABUPATEN BARITO UTARA,PROVINSI KALIMANTAN TENGAH,Eksternal
6205,Faktor Koreksi (weighted),0.88,2.03,4.27,10.69,PEMERINTAH KABUPATEN BARITO UTARA,PROVINSI KALIMANTAN TENGAH,Faktor Koreksi (weighted)
6205,Integritas Pelaksanaan SPI,0.88,2.03,3.23,4.48,PEMERINTAH KABUPATEN BARITO UTARA,PROVINSI KALIMANTAN TENGAH,
6205,Internal,71.1,75.52,74.23,75.37,PEMERINTAH KABUPATEN BARITO UTARA,PROVINSI KALIMANTAN TENGAH,Internal
6205,Prevalensi Korupsi,0.0,0.0,1.04,6.21,PEMERINTAH KABUPATEN BARITO UTARA,PROVINSI KALIMANTAN TENGAH,
6205,Agregat,74.09,73.66,72.69,67.18,PEMERINTAH KABUPATEN BARITO UTARA,PROVINSI KALIMANTAN TENGAH,
6206,Agregat (Sebelum Faktor Koreksi),76.41,75.07,75.45,73.17,PEMERINTAH KABUPATEN SUKAMARA,PROVINSI KALIMANTAN TENGAH,
6206,Eksper,69.63,63.1,71.5,71.92,PEMERINTAH KABUPATEN SUKAMARA,PROVINSI KALIMANTAN TENGAH,Eksper
6206,Eksternal,88.46,86.78,80.98,74.7,PEMERINTAH KABUPATEN SUKAMARA,PROVINSI KALIMANTAN TENGAH,Eksternal
6206,Faktor Koreksi (weighted),1.3,1.88,6.54,0.95,PEMERINTAH KABUPATEN SUKAMARA,PROVINSI KALIMANTAN TENGAH,Faktor Koreksi (weighted)
6206,Integritas Pelaksanaan SPI,1.3,1.88,3.13,0.4,PEMERINTAH KABUPATEN SUKAMARA,PROVINSI KALIMANTAN TENGAH,
6206,Internal,71.6,76.9,74.27,73.04,PEMERINTAH KABUPATEN SUKAMARA,PROVINSI KALIMANTAN TENGAH,Internal
6206,Prevalensi Korupsi,0.0,0.0,0.0,0.55,PEMERINTAH KABUPATEN SUKAMARA,PROVINSI KALIMANTAN TENGAH,
6206,Agregat,75.11,73.19,68.91,72.22,PEMERINTAH KABUPATEN SUKAMARA,PROVINSI KALIMANTAN TENGAH,
6207,Agregat (Sebelum Faktor Koreksi),79.9,78.91,82.56,83.02,PEMERINTAH KABUPATEN LAMANDAU,PROVINSI KALIMANTAN TENGAH,
6207,Eksper,75.76,70.17,80.93,83.98,PEMERINTAH KABUPATEN LAMANDAU,PROVINSI KALIMANTAN TENGAH,Eksper
6207,Eksternal,89.6,87.59,85.95,87.29,PEMERINTAH KABUPATEN LAMANDAU,PROVINSI KALIMANTAN TENGAH,Eksternal
6207,Faktor Koreksi (weighted),2.59,1.45,3.31,1.74,PEMERINTAH KABUPATEN LAMANDAU,PROVINSI KALIMANTAN TENGAH,Faktor Koreksi (weighted)
6207,Integritas Pelaksanaan SPI,1.55,1.45,3.23,1.74,PEMERINTAH KABUPATEN LAMANDAU,PROVINSI KALIMANTAN TENGAH,
6207,Internal,74.46,80.1,80.88,77.27,PEMERINTAH KABUPATEN LAMANDAU,PROVINSI KALIMANTAN TENGAH,Internal
6207,Prevalensi Korupsi,1.04,0.0,0.08,0.0,PEMERINTAH KABUPATEN LAMANDAU,PROVINSI KALIMANTAN TENGAH,
6207,Agregat,77.31,77.46,79.25,81.28,PEMERINTAH KABUPATEN LAMANDAU,PROVINSI KALIMANTAN TENGAH,
6208,Agregat (Sebelum Faktor Koreksi),75.21,73.05,77.03,73.87,PEMERINTAH KABUPATEN SERUYAN,PROVINSI KALIMANTAN TENGAH,
6208,Eksper,69.01,61.7,78.97,73.01,PEMERINTAH KABUPATEN SERUYAN,PROVINSI KALIMANTAN TENGAH,Eksper
6208,Eksternal,87.91,85.86,79.62,76.63,PEMERINTAH KABUPATEN SERUYAN,PROVINSI KALIMANTAN TENGAH,Eksternal
6208,Faktor Koreksi (weighted),3.71,10.17,3.83,1.66,PEMERINTAH KABUPATEN SERUYAN,PROVINSI KALIMANTAN TENGAH,Faktor Koreksi (weighted)
6208,Integritas Pelaksanaan SPI,3.71,9.3,3.67,0.7,PEMERINTAH KABUPATEN SERUYAN,PROVINSI KALIMANTAN TENGAH,
6208,Internal,69.02,72.95,71.89,71.92,PEMERINTAH KABUPATEN SERUYAN,PROVINSI KALIMANTAN TENGAH,Internal
6208,Prevalensi Korupsi,0.0,0.87,0.16,0.96,PEMERINTAH KABUPATEN SERUYAN,PROVINSI KALIMANTAN TENGAH,
6208,Agregat,71.5,62.88,73.2,72.21,PEMERINTAH KABUPATEN SERUYAN,PROVINSI KALIMANTAN TENGAH,
6209,Agregat (Sebelum Faktor Koreksi),79.56,76.57,79.25,70.37,PEMERINTAH KABUPATEN KATINGAN,PROVINSI KALIMANTAN TENGAH,
6209,Eksper,79.13,66.25,76.2,75.46,PEMERINTAH KABUPATEN KATINGAN,PROVINSI KALIMANTAN TENGAH,Eksper
6209,Eksternal,86.3,87.57,87.1,58.63,PEMERINTAH KABUPATEN KATINGAN,PROVINSI KALIMANTAN TENGAH,Eksternal
6209,Faktor Koreksi (weighted),4.93,8.36,9.76,2.61,PEMERINTAH KABUPATEN KATINGAN,PROVINSI KALIMANTAN TENGAH,Faktor Koreksi (weighted)
6209,Integritas Pelaksanaan SPI,3.28,8.07,3.78,1.09,PEMERINTAH KABUPATEN KATINGAN,PROVINSI KALIMANTAN TENGAH,
6209,Internal,72.81,77.19,74.5,76.85,PEMERINTAH KABUPATEN KATINGAN,PROVINSI KALIMANTAN TENGAH,Internal
6209,Prevalensi Korupsi,1.66,0.29,2.73,1.52,PEMERINTAH KABUPATEN KATINGAN,PROVINSI KALIMANTAN TENGAH,
6209,Agregat,74.62,68.21,69.49,67.76,PEMERINTAH KABUPATEN KATINGAN,PROVINSI KALIMANTAN TENGAH,
6210,Agregat (Sebelum Faktor Koreksi),75.43,74.87,78.0,73.23,PEMERINTAH KABUPATEN PULANG PISAU,PROVINSI KALIMANTAN TENGAH,
6210,Eksper,63.75,62.53,77.4,69.09,PEMERINTAH KABUPATEN PULANG PISAU,PROVINSI KALIMANTAN TENGAH,Eksper
6210,Eksternal,90.74,87.5,82.61,74.05,PEMERINTAH KABUPATEN PULANG PISAU,PROVINSI KALIMANTAN TENGAH,Eksternal
6210,Faktor Koreksi (weighted),4.61,2.5,8.29,2.62,PEMERINTAH KABUPATEN PULANG PISAU,PROVINSI KALIMANTAN TENGAH,Faktor Koreksi (weighted)
6210,Integritas Pelaksanaan SPI,1.51,1.33,3.22,1.1,PEMERINTAH KABUPATEN PULANG PISAU,PROVINSI KALIMANTAN TENGAH,
6210,Internal,73.02,76.18,73.77,77.35,PEMERINTAH KABUPATEN PULANG PISAU,PROVINSI KALIMANTAN TENGAH,Internal
6210,Prevalensi Korupsi,3.1,1.16,1.68,1.52,PEMERINTAH KABUPATEN PULANG PISAU,PROVINSI KALIMANTAN TENGAH,
6210,Agregat,70.82,72.37,69.72,70.61,PEMERINTAH KABUPATEN PULANG PISAU,PROVINSI KALIMANTAN TENGAH,
6211,Agregat (Sebelum Faktor Koreksi),75.12,73.65,78.37,75.98,PEMERINTAH KABUPATEN GUNUNG MAS,PROVINSI KALIMANTAN TENGAH,
6211,Eksper,70.65,61.62,74.8,75.95,PEMERINTAH KABUPATEN GUNUNG MAS,PROVINSI KALIMANTAN TENGAH,Eksper
6211,Eksternal,84.8,86.02,86.21,81.08,PEMERINTAH KABUPATEN GUNUNG MAS,PROVINSI KALIMANTAN TENGAH,Eksternal
6211,Faktor Koreksi (weighted),3.28,9.37,6.94,1.48,PEMERINTAH KABUPATEN GUNUNG MAS,PROVINSI KALIMANTAN TENGAH,Faktor Koreksi (weighted)
6211,Integritas Pelaksanaan SPI,3.28,9.37,3.66,1.48,PEMERINTAH KABUPATEN GUNUNG MAS,PROVINSI KALIMANTAN TENGAH,
6211,Internal,70.09,74.86,74.22,70.53,PEMERINTAH KABUPATEN GUNUNG MAS,PROVINSI KALIMANTAN TENGAH,Internal
6211,Prevalensi Korupsi,0.0,0.0,0.0,0.0,PEMERINTAH KABUPATEN GUNUNG MAS,PROVINSI KALIMANTAN TENGAH,
6211,Agregat,71.84,64.28,71.43,74.5,PEMERINTAH KABUPATEN GUNUNG MAS,PROVINSI KALIMANTAN TENGAH,
6212,Agregat (Sebelum Faktor Koreksi),68.9,71.54,74.87,74.05,PEMERINTAH KABUPATEN BARITO TIMUR,PROVINSI KALIMANTAN TENGAH,
6212,Eksper,56.79,60.38,71.54,75.65,PEMERINTAH KABUPATEN BARITO TIMUR,PROVINSI KALIMANTAN TENGAH,Eksper
6212,Eksternal,84.27,84.74,80.32,80.6,PEMERINTAH KABUPATEN BARITO TIMUR,PROVINSI KALIMANTAN TENGAH,Eksternal
6212,Faktor Koreksi (weighted),1.12,2.02,7.06,1.48,PEMERINTAH KABUPATEN BARITO TIMUR,PROVINSI KALIMANTAN TENGAH,Faktor Koreksi (weighted)
6212,Integritas Pelaksanaan SPI,1.12,2.02,3.6,0.62,PEMERINTAH KABUPATEN BARITO TIMUR,PROVINSI KALIMANTAN TENGAH,
6212,Internal,66.93,70.78,73.03,65.06,PEMERINTAH KABUPATEN BARITO TIMUR,PROVINSI KALIMANTAN TENGAH,Internal
6212,Prevalensi Korupsi,0.0,0.0,0.16,0.86,PEMERINTAH KABUPATEN BARITO TIMUR,PROVINSI KALIMANTAN TENGAH,
6212,Agregat,67.78,69.52,67.81,72.57,PEMERINTAH KABUPATEN BARITO TIMUR,PROVINSI KALIMANTAN TENGAH,
6213,Agregat (Sebelum Faktor Koreksi),75.13,76.68,76.52,72.65,PEMERINTAH KABUPATEN MURUNG RAYA,PROVINSI KALIMANTAN TENGAH,
6213,Eksper,70.98,71.38,71.78,70.85,PEMERINTAH KABUPATEN MURUNG RAYA,PROVINSI KALIMANTAN TENGAH,Eksper
6213,Eksternal,84.0,83.78,82.19,74.14,PEMERINTAH KABUPATEN MURUNG RAYA,PROVINSI KALIMANTAN TENGAH,Eksternal
6213,Faktor Koreksi (weighted),3.99,10.16,4.38,2.21,PEMERINTAH KABUPATEN MURUNG RAYA,PROVINSI KALIMANTAN TENGAH,Faktor Koreksi (weighted)
6213,Integritas Pelaksanaan SPI,2.95,9.29,3.67,2.21,PEMERINTAH KABUPATEN MURUNG RAYA,PROVINSI KALIMANTAN TENGAH,
6213,Internal,70.57,75.43,76.12,73.21,PEMERINTAH KABUPATEN MURUNG RAYA,PROVINSI KALIMANTAN TENGAH,Internal
6213,Prevalensi Korupsi,1.04,0.87,0.72,0.0,PEMERINTAH KABUPATEN MURUNG RAYA,PROVINSI KALIMANTAN TENGAH,
6213,Agregat,71.14,66.52,72.13,70.44,PEMERINTAH KABUPATEN MURUNG RAYA,PROVINSI KALIMANTAN TENGAH,
6271,Agregat (Sebelum Faktor Koreksi),74.24,74.65,77.38,74.37,PEMERINTAH KOTA PALANGKA RAYA,PROVINSI KALIMANTAN TENGAH,
6271,Eksper,66.33,64.64,80.24,77.93,PEMERINTAH KOTA PALANGKA RAYA,PROVINSI KALIMANTAN TENGAH,Eksper
6271,Eksternal,86.05,84.71,77.62,70.65,PEMERINTAH KOTA PALANGKA RAYA,PROVINSI KALIMANTAN TENGAH,Eksternal
6271,Faktor Koreksi (weighted),2.29,2.47,8.01,10.27,PEMERINTAH KOTA PALANGKA RAYA,PROVINSI KALIMANTAN TENGAH,Faktor Koreksi (weighted)
6271,Integritas Pelaksanaan SPI,1.11,2.47,3.18,4.31,PEMERINTAH KOTA PALANGKA RAYA,PROVINSI KALIMANTAN TENGAH,
6271,Internal,71.04,75.9,73.68,74.08,PEMERINTAH KOTA PALANGKA RAYA,PROVINSI KALIMANTAN TENGAH,Internal
6271,Prevalensi Korupsi,1.18,0.0,1.43,5.96,PEMERINTAH KOTA PALANGKA RAYA,PROVINSI KALIMANTAN TENGAH,
6271,Agregat,71.95,72.18,69.37,64.1,PEMERINTAH KOTA PALANGKA RAYA,PROVINSI KALIMANTAN TENGAH,
6300,Agregat (Sebelum Faktor Koreksi),69.52,75.29,77.05,74.6,PEMERINTAH PROVINSI KALIMANTAN SELATAN,PROVINSI KALIMANTAN SELATAN,
6300,Eksper,53.3,63.24,77.96,68.16,PEMERINTAH PROVINSI KALIMANTAN SELATAN,PROVINSI KALIMANTAN SELATAN,Eksper
6300,Eksternal,88.1,86.98,80.3,82.64,PEMERINTAH PROVINSI KALIMANTAN SELATAN,PROVINSI KALIMANTAN SELATAN,Eksternal
6300,Faktor Koreksi (weighted),5.37,2.75,3.29,2.62,PEMERINTAH PROVINSI KALIMANTAN SELATAN,PROVINSI KALIMANTAN SELATAN,Faktor Koreksi (weighted)
6300,Integritas Pelaksanaan SPI,5.37,2.75,3.12,1.1,PEMERINTAH PROVINSI KALIMANTAN SELATAN,PROVINSI KALIMANTAN SELATAN,
6300,Internal,69.07,77.25,72.45,73.73,PEMERINTAH PROVINSI KALIMANTAN SELATAN,PROVINSI KALIMANTAN SELATAN,Internal
6300,Prevalensi Korupsi,0.0,0.0,0.17,1.52,PEMERINTAH PROVINSI KALIMANTAN SELATAN,PROVINSI KALIMANTAN SELATAN,
6300,Agregat,64.15,72.54,73.76,71.98,PEMERINTAH PROVINSI KALIMANTAN SELATAN,PROVINSI KALIMANTAN SELATAN,
6301,Agregat (Sebelum Faktor Koreksi),83.28,80.54,83.65,82.06,PEMERINTAH KABUPATEN TANAH LAUT,PROVINSI KALIMANTAN SELATAN,
6301,Eksper,81.72,74.0,81.56,83.91,PEMERINTAH KABUPATEN TANAH LAUT,PROVINSI KALIMANTAN SELATAN,Eksper
6301,Eksternal,90.32,86.66,87.74,85.69,PEMERINTAH KABUPATEN TANAH LAUT,PROVINSI KALIMANTAN SELATAN,Eksternal
6301,Faktor Koreksi (weighted),4.31,1.58,3.97,2.65,PEMERINTAH KABUPATEN TANAH LAUT,PROVINSI KALIMANTAN SELATAN,Faktor Koreksi (weighted)
6301,Integritas Pelaksanaan SPI,1.32,1.58,3.65,1.11,PEMERINTAH KABUPATEN TANAH LAUT,PROVINSI KALIMANTAN SELATAN,
6301,Internal,77.6,81.84,81.76,75.92,PEMERINTAH KABUPATEN TANAH LAUT,PROVINSI KALIMANTAN SELATAN,Internal
6301,Prevalensi Korupsi,2.99,0.0,0.32,1.54,PEMERINTAH KABUPATEN TANAH LAUT,PROVINSI KALIMANTAN SELATAN,
6301,Agregat,78.97,78.96,79.68,79.41,PEMERINTAH KABUPATEN TANAH LAUT,PROVINSI KALIMANTAN SELATAN,
6302,Agregat (Sebelum Faktor Koreksi),76.64,74.54,74.29,75.56,PEMERINTAH KABUPATEN KOTABARU,PROVINSI KALIMANTAN SELATAN,
6302,Eksper,69.84,62.78,66.24,73.12,PEMERINTAH KABUPATEN KOTABARU,PROVINSI KALIMANTAN SELATAN,Eksper
6302,Eksternal,87.59,84.04,81.56,84.56,PEMERINTAH KABUPATEN KOTABARU,PROVINSI KALIMANTAN SELATAN,Eksternal
6302,Faktor Koreksi (weighted),2.42,3.25,4.11,5.26,PEMERINTAH KABUPATEN KOTABARU,PROVINSI KALIMANTAN SELATAN,Faktor Koreksi (weighted)
6302,Integritas Pelaksanaan SPI,2.42,2.09,3.71,2.21,PEMERINTAH KABUPATEN KOTABARU,PROVINSI KALIMANTAN SELATAN,
6302,Internal,73.03,78.5,76.18,68.82,PEMERINTAH KABUPATEN KOTABARU,PROVINSI KALIMANTAN SELATAN,Internal
6302,Prevalensi Korupsi,0.0,1.16,0.4,3.05,PEMERINTAH KABUPATEN KOTABARU,PROVINSI KALIMANTAN SELATAN,
6302,Agregat,74.21,71.29,70.18,70.3,PEMERINTAH KABUPATEN KOTABARU,PROVINSI KALIMANTAN SELATAN,
6303,Agregat (Sebelum Faktor Koreksi),80.75,78.81,76.58,76.66,PEMERINTAH KABUPATEN BANJAR,PROVINSI KALIMANTAN SELATAN,
6303,Eksper,79.27,72.56,75.13,72.6,PEMERINTAH KABUPATEN BANJAR,PROVINSI KALIMANTAN SELATAN,Eksper
6303,Eksternal,88.85,86.42,79.32,81.4,PEMERINTAH KABUPATEN BANJAR,PROVINSI KALIMANTAN SELATAN,Eksternal
6303,Faktor Koreksi (weighted),4.03,2.74,4.08,5.5,PEMERINTAH KABUPATEN BANJAR,PROVINSI KALIMANTAN SELATAN,Faktor Koreksi (weighted)
6303,Integritas Pelaksanaan SPI,4.03,1.87,3.68,2.31,PEMERINTAH KABUPATEN BANJAR,PROVINSI KALIMANTAN SELATAN,
6303,Internal,73.83,78.14,75.39,76.44,PEMERINTAH KABUPATEN BANJAR,PROVINSI KALIMANTAN SELATAN,Internal
6303,Prevalensi Korupsi,0.0,0.87,0.4,3.19,PEMERINTAH KABUPATEN BANJAR,PROVINSI KALIMANTAN SELATAN,
6303,Agregat,76.72,76.07,72.5,71.16,PEMERINTAH KABUPATEN BANJAR,PROVINSI KALIMANTAN SELATAN,
6304,Agregat (Sebelum Faktor Koreksi),78.88,77.24,82.17,78.12,PEMERINTAH KABUPATEN BARITO KUALA,PROVINSI KALIMANTAN SELATAN,
6304,Eksper,72.99,63.85,78.27,74.49,PEMERINTAH KABUPATEN BARITO KUALA,PROVINSI KALIMANTAN SELATAN,Eksper
6304,Eksternal,89.03,87.63,88.55,81.88,PEMERINTAH KABUPATEN BARITO KUALA,PROVINSI KALIMANTAN SELATAN,Eksternal
6304,Faktor Koreksi (weighted),5.68,2.03,2.88,2.66,PEMERINTAH KABUPATEN BARITO KUALA,PROVINSI KALIMANTAN SELATAN,Faktor Koreksi (weighted)
6304,Integritas Pelaksanaan SPI,5.68,2.03,2.88,2.66,PEMERINTAH KABUPATEN BARITO KUALA,PROVINSI KALIMANTAN SELATAN,
6304,Internal,75.05,82.22,80.0,78.46,PEMERINTAH KABUPATEN BARITO KUALA,PROVINSI KALIMANTAN SELATAN,Internal
6304,Prevalensi Korupsi,0.0,0.0,0.0,0.0,PEMERINTAH KABUPATEN BARITO KUALA,PROVINSI KALIMANTAN SELATAN,
6304,Agregat,73.2,75.21,79.29,75.46,PEMERINTAH KABUPATEN BARITO KUALA,PROVINSI KALIMANTAN SELATAN,
6305,Agregat (Sebelum Faktor Koreksi),78.07,77.94,78.74,78.06,PEMERINTAH KABUPATEN TAPIN,PROVINSI KALIMANTAN SELATAN,
6305,Eksper,73.6,68.38,79.89,77.43,PEMERINTAH KABUPATEN TAPIN,PROVINSI KALIMANTAN SELATAN,Eksper
6305,Eksternal,87.78,86.68,79.85,81.42,PEMERINTAH KABUPATEN TAPIN,PROVINSI KALIMANTAN SELATAN,Eksternal
6305,Faktor Koreksi (weighted),5.59,3.15,4.82,7.89,PEMERINTAH KABUPATEN TAPIN,PROVINSI KALIMANTAN SELATAN,Faktor Koreksi (weighted)
6305,Integritas Pelaksanaan SPI,2.26,1.99,3.8,3.31,PEMERINTAH KABUPATEN TAPIN,PROVINSI KALIMANTAN SELATAN,
6305,Internal,73.0,80.06,76.17,75.2,PEMERINTAH KABUPATEN TAPIN,PROVINSI KALIMANTAN SELATAN,Internal
6305,Prevalensi Korupsi,3.34,1.16,1.02,4.58,PEMERINTAH KABUPATEN TAPIN,PROVINSI KALIMANTAN SELATAN,
6305,Agregat,72.47,74.79,73.93,70.17,PEMERINTAH KABUPATEN TAPIN,PROVINSI KALIMANTAN SELATAN,
6306,Agregat (Sebelum Faktor Koreksi),82.93,83.93,85.58,82.32,PEMERINTAH KABUPATEN HULU SUNGAI SELATAN,PROVINSI KALIMANTAN SELATAN,
6306,Eksper,77.75,78.66,84.58,79.5,PEMERINTAH KABUPATEN HULU SUNGAI SELATAN,PROVINSI KALIMANTAN SELATAN,Eksper
6306,Eksternal,91.42,89.46,87.51,85.44,PEMERINTAH KABUPATEN HULU SUNGAI SELATAN,PROVINSI KALIMANTAN SELATAN,Eksternal
6306,Faktor Koreksi (weighted),3.87,2.79,3.76,2.52,PEMERINTAH KABUPATEN HULU SUNGAI SELATAN,PROVINSI KALIMANTAN SELATAN,Faktor Koreksi (weighted)
6306,Integritas Pelaksanaan SPI,2.34,1.63,3.36,1.06,PEMERINTAH KABUPATEN HULU SUNGAI SELATAN,PROVINSI KALIMANTAN SELATAN,
6306,Internal,80.04,84.32,84.7,82.37,PEMERINTAH KABUPATEN HULU SUNGAI SELATAN,PROVINSI KALIMANTAN SELATAN,Internal
6306,Prevalensi Korupsi,1.53,1.16,0.4,1.46,PEMERINTAH KABUPATEN HULU SUNGAI SELATAN,PROVINSI KALIMANTAN SELATAN,
6306,Agregat,79.06,81.14,81.82,79.8,PEMERINTAH KABUPATEN HULU SUNGAI SELATAN,PROVINSI KALIMANTAN SELATAN,
6307,Agregat (Sebelum Faktor Koreksi),77.33,75.52,79.7,76.55,PEMERINTAH KABUPATEN HULU SUNGAI TENGAH,PROVINSI KALIMANTAN SELATAN,
6307,Eksper,70.05,63.74,74.73,69.42,PEMERINTAH KABUPATEN HULU SUNGAI TENGAH,PROVINSI KALIMANTAN SELATAN,Eksper
6307,Eksternal,89.75,86.99,85.62,85.57,PEMERINTAH KABUPATEN HULU SUNGAI TENGAH,PROVINSI KALIMANTAN SELATAN,Eksternal
6307,Faktor Koreksi (weighted),7.57,2.13,7.69,1.86,PEMERINTAH KABUPATEN HULU SUNGAI TENGAH,PROVINSI KALIMANTAN SELATAN,Faktor Koreksi (weighted)
6307,Integritas Pelaksanaan SPI,4.47,2.13,3.59,0.78,PEMERINTAH KABUPATEN HULU SUNGAI TENGAH,PROVINSI KALIMANTAN SELATAN,
6307,Internal,72.75,77.4,79.33,75.46,PEMERINTAH KABUPATEN HULU SUNGAI TENGAH,PROVINSI KALIMANTAN SELATAN,Internal
6307,Prevalensi Korupsi,3.1,0.0,0.8,1.08,PEMERINTAH KABUPATEN HULU SUNGAI TENGAH,PROVINSI KALIMANTAN SELATAN,
6307,Agregat,69.76,73.39,72.01,74.69,PEMERINTAH KABUPATEN HULU SUNGAI TENGAH,PROVINSI KALIMANTAN SELATAN,
6308,Agregat (Sebelum Faktor Koreksi),78.88,75.18,74.65,72.63,PEMERINTAH KABUPATEN HULU SUNGAI UTARA,PROVINSI KALIMANTAN SELATAN,
6308,Eksper,71.99,60.52,62.79,67.59,PEMERINTAH KABUPATEN HULU SUNGAI UTARA,PROVINSI KALIMANTAN SELATAN,Eksper
6308,Eksternal,90.16,86.3,84.92,77.89,PEMERINTAH KABUPATEN HULU SUNGAI UTARA,PROVINSI KALIMANTAN SELATAN,Eksternal
6308,Faktor Koreksi (weighted),7.84,2.01,7.13,7.71,PEMERINTAH KABUPATEN HULU SUNGAI UTARA,PROVINSI KALIMANTAN SELATAN,Faktor Koreksi (weighted)
